,id,tweet,label
4606,2046, news deadly coronavirus nothing piss poor bottled lager drinker reassured,fake
4607,4813, government stick €30bn covid bill dáil fridge,fake
4608,3386, nurse komal mishra pune india died due covid treating patient,fake
4609,2843, scientific study prove sars cov cause covid exists,fake
4610,5013, coronavirus patient found quarantine center sultanpuri delhi india belong jamaat,fake
4611,5461, heard type news many time turkey month ago claim country finally prepared came know true😞 want believe type news unless otherwise officially announced,fake
4612,1688, day average covid death dropped 1000 weekend,real
4613,2133, text claim family four north macedonia pay 680 euro coronavirus test want travel greece,fake
4614,811, roll causing coronavirus coronavirus like symptom,fake
4615,1130, andrew jenkinson say wife treatment paused much concentration covid get story,real
4616,1959, michigan report disproportionate amount covid case death among black people state level data reveal way covid impacting local community track covid19tracking followed city since end may,real
4617,5663, pleased announce activation new lab inclusion ncdc molecular laboratory network 🧪afriglobal medicare lab ogun 🧪sahel centre molecular diagnostics amp research katsina brings total number lab testing capacity,real
4618,1958, child separated parent coronavirus treatment,fake
4619,4195, publication italy ➡️43 asymptomatic infection across survey ➡️no difference viral load symptomatic asymptomatic infection ➡️mean serial interval day ➡️lockdown suppressed transmission 🔰full report,real
4620,5768, medscape poll feel burned since crisis began,real
4621,333, neighborhood sign asking medical staff home stay elsewhere spain,fake
4622,106, georgia also issued stay home order april 13th,real
4623,980, one third half infected people japan foreigner,fake
4624,6289, cnbc claim covid survives air hour paper plastic hour,fake
4625,5629, yesterday laboratory processed 4525 test covid bringing total number test completed date 823154,real
4626,5622, growing evidence skin rash key feature covid present around app user testing positive child may even predictive child experiencing rash amp symptom,fake
4627,3689, coronavirus crown estate warns covid hit value profit property,real
4628,117, drinking tea hot water kill virus lemon slice warm water may save life recommended keep money sealed plastic bag conspiracy theory suggests china benefiting pandemic vinegar good cleaning hand,fake
4629,4023, covid strand pedestrian traffic light,fake
4630,4197, white house press secretary kayleigh mcenany said donald trump never downplayed coronavirus hard argue said tape pant fire,fake
4631,820, new video together stop spread physical distancing practicing good hygiene avoiding non essential travel watch learn help slow spread,real
4632,3752, daily update published tracked 2665906 test 137k yesterday new plateau continues note track test state report state report test detail see,real
4633,2115, covid update​ two new community case covid new case epidemiological link existing case associated bereavement event sub cluster epidemiologically linked roskill evangelical fellowship group,real
4634,993, holy quran banned china ban lifted chinese muslim allowed read holy quran,fake
4635,881, critic say wrong use pcr test detect covid since theory specific sars cov non specific test genetic material organism detected potentially misidentify another virus covid,fake
4636,5395, coronavirus health secretary matt hancock warns restrictive measure face tipping point,real
4637,3589, cdcdirector cdc closely monitoring case increase boot ground team across working sta…,real
4638,6105, man italy killed lost family coronavirus,fake
4639,1918, update published state reported record test completed 852k case 77k second day row well 951 death one significant caveat total case include case reporting backlog texas,real
4640,6295, devbhatt moca goi 1st july 2020 moca goi safely operated 785 domestic flight handled 71471 passenger,real
4641,1080, police commissioner andrew coster​ 200 350 report breach per day lower 700 1000 report alert level 983 breach reported police,real
4642,1660, brazilian civil registry data show death covid country exceed thousand,fake
4643,1862, 427 people repeatedly tried make contact including via text via phone call reminder anyone managed isolation facility june yet spoken healthline call dedicated team 302 0408,real
4644,683, india scale another peak last hour lakh test conducted across country time record high total test,real
4645,1066, difficult impossible day lockdown aajtak abpnews narendramodi renukajain6 theicai anjanaomkashyap arvindkejriwal,fake
4646,3702, trudeau air coronavirus update rerun see anyone notice,fake
4647,4264, president barack obama awarded million wuhan institute virology 2015 study coronavirus,fake
4648,1594, year ago published study chloroquine effective covid,fake
4649,1923, 2000 test conducted daily lagos amp 1000 daily fct end week isolate patient within hour confirmation positive result ensure isolation confirmed case,real
4650,4040, question find answer question updated page,real
4651,2216, twenty one state set new time case record past week,real
4652,3233, senegal doctor come serum coronavirus,fake
4653,3316, icmrdelhi approved testing lab comprising govt lab amp pvt lab kindly refer following link list lab,real
4654,6024, bolivia approved use chlorine dioxide amid fight covid,fake
4655,4227, dozen dead body stacked lenox hill hospital nyc medium want show tragic image pandemic,fake
4656,3762, today 1549 dedicated hospital 3092 dedicated health centre 11555 care centre 12949,real
4657,5474, scale testing key assessing situation coordinating response across country kindly note test conducted facility within ncdc molecular lab network free charge view full list via,real
4658,5928, update india achieves record number 1172179 test single day september 2020,real
4659,338, acc mohfw india per current evidence period infectivity start day prior onset symptom amp last day extent amp role played asymptomatic infection transmission still remain investigation,real
4660,6168, 170 new case lagos kano ogun bauchi kaduna fct sokoto katsina borno nasarawa adamawa oyo 2558 confirmed case nigeria discharged 400 death,real
4661,4539, coronavirus caused bat soup,fake
4662,5263, 3rd september 2020 erroneously reported additional confirmed case summary new confirmed case 124 total 54587 apologise error remain committed ensuring transparent accurate reporting test result,real
4663,5899, trump test negative taking nasal coronavirus test� �however doctor instead found kilo cocaine,fake
4664,937, mortality analysis basis age gender ▶️69 death reported male female ▶️36 death reported people age group year amp death people year age secretary mohfw india,real
4665,5348, cheap widely used steroid hailed major breakthrough coronavirus treatment,real
4666,4593, difficult understand happening covid data right hoping see better data soon reporting problem fixed testing get back speed hospital data improves nationally,real
4667,1982, social distancing work preventing infectious disease,real
4668,51, mask help prevent spread widely used public wear mask help protect around others wear one help protect people around incl,real
4669,3869, people held street party dublin may,fake
4670,2668, patient aged rmds likely hospitalized,real
4671,1647, total number confirmed case 1205 number report world health organization one new zealand receiving hospital level care covid,real
4672,3090, president trump say never ever get coronavirus,fake
4673,3939, laboratory completed 4589 test yesterday bringing total number test completed date 697070 last seven day lab processed nearly 100000 test covid,real
4674,432, cdcemergency waiting test result wondering next take key step stay home think pe…,real
4675,1473, goppollanalyst perhaps lonely shut demographic likely spaz demand lockdown response virus survival rate,fake
4676,653, breaking nicola sturgeon urged boris johnson call cobra meeting rising infection said given serious situation across also asked nation cobr meeting take place next hour,real
4677,3766, mohfw india highest ever recovery 36145 patient discharged,real
4678,102, vaccine new coronavirus created scientist ready use next sunday,fake
4679,1937, moderate amp severe case treated either dedicated hospital dedicated health centre wherein case icu case ventilator case oxygen bed 2020,real
4680,6239, gunarockya think possible see something like new jersey big transparency win keep people thinking positive rate testing high alexismadrigal,real
4681,2105, running near april cumulative positive rate fallen couple percent thing good sign even add 27k positive case roll,real
4682,3036, near low end per caput death place death per 100000,fake
4683,2111, weare spartan mennewsdesk rebeccadaymen read people good level vitamin chance severe covid worth supplementing,fake
4684,2390, deleted video someone updated case investigated local police amp guy unwell last year later taken indus hospital amp corona test came negative though way person left unattended footpath really painful,fake
4685,3108, scripps urgent care san diego lockdown two people new coronavirus isolated,fake
4686,5182, ricci sergienko stuff coming online next day hard build hardy ops team grueling high pressure data operation also building website visualization presentation data soon though,real
4687,1034, safe put face covering pet use disinfectant meant animal risk animal spreading considered low protect pet limiting contact people amp animal outside household learn,real
4688,3667, announced phase study mrna 1273 vaccine candidate covid begun phase study conducted collaboration nih barda read,real
4689,635, younger covid patient harder track elder,real
4690,1745, still process connecting 632 people 142 people tested reason child part repositioning crew currently overseas refusing test people refused testing,real
4691,1991, drop amp attendance pandemic highly affected healthcare seeking behaviour imperial vetsree mara kont flaxter drsamirbhatt drccostelloe khoneyfordstats dralisanders grahamscooke neil ferguson kdhauck shevanthi pabloperguz,real
4692,5407, india image show tablighi jamaat member beaten uttar pradesh police misbehaving nurse ghaziabad quarantine covid suspected case,fake
4693,2530, bill gate said covid vaccine permanently change dna,fake
4694,3793, total number confirmed case 1169 yesterday lab completed another new record number test 10436 bringing total number test date 368432⁣,real
4695,4818, garlic boost immunity system,fake
4696,5520, latest update minhealthnz new case covid report managed isolation facility new zealand today rotorua christchurch community transmission,real
4697,89, biggest change data number covid patient currently hospitalized addition florida hospitalization 51000 seen number since first week may—and seem likely decline soon,real
4698,1786, important study thelancet find people living covid patient get disease patient patient appear infectious presymptomatic period symptomatic period contact tracing matter,real
4699,3973, daily update published tracked million test 265k yesterday another big day note track test state report detail see,real
4700,3957, last week july 97k child tested positive covid student head back classroom student log virtual learning due new infection among student teacher read,real
4701,1517, state country total number active case 50000 secretary mohfw india icmrdelhi,real
4702,1599, south seven day average new case per million people dropped 205 july peak 315 west seven day average back 179 new case per million people dip earlier month related part reporting system problem,real
4703,6063, number case rising region compared area capital appears controlling virus better region similar higher infection rate april may,real
4704,1199, fox news sunday interview president trump said one lowest mortality rate world covid chris wallace fact checked real time say false,fake
4705,6352, backtracked argues economy reopened immediately,fake
4706,845, fda chief hahn comment convalescent plasma patient stirred controversy shake agency,real
4707,2100, know among adult risk severe illness increase age learn step reduce risk,real
4708,1883, daily update published tracked million test 502k yesterday day average keep setting new high detail see,real
4709,2771, mohfw india india conduct record high lakh test single…,real
4710,1400, claim covid around long time photo animal vaccine labeled coronavirus,fake
4711,1538, infant born cohort covid 19–positive mother tested negative virus height new york surge,real
4712,2199, look muslim prayer gathered hundred police run away started stone pelting defiance police use force obey local curfew order police india enforce gun mean besides lathi cane charge live let live rule 🙏🙏🙏,fake
4713,3416, people ukraine forcibly vaccinated new coronavirus,fake
4714,312, president donald trump attending recital quran verse fight coronavirus,fake
4715,1396, india case per million population amongst lowest world stand 4031 india 3965 world secretary mohfw india icmrdelhi,real
4716,5092, mohfw india steep exponential rise recovery 50000 may lakh sept,real
4717,6369, overheard someone explaining covid mean chinese originated viral infectious disease even try explain wrong ask mean said number try man made virus perfected vote blue,fake
4718,2044, clinician must quickly recognize symptom immediately hospitalize patient polio like disease,real
4719,1390, pregnant woman may increased risk severe illness compared nonpregnant woman learn cdcmmwr,real
4720,6058, drharshvardhan 👉new recovery india exceeded new case last six day 👉the total number of…,real
4721,3963, label popular lysol already show product kill coronavirus mean virus nothing new,fake
4722,5620, relax foot away whining essential worker ahead take picture need wear stupid mask covid affect anyone body fat btw virus killing obese people never lifted weight life,fake
4723,322, understand severity covid surge united state need data death lag also need hospitalization data spotty spring data much complete whet cohokelly explain,real
4724,2246, greece number one country term many coronavirus test conducted confirmed case,fake
4725,5603, truth—donald trump turned back middle class long covid cut tax super wealthy drove manufacturing recession stacked deck hardworking american time pick different path,fake
4726,2286, sure finland covid dog hear growing qanon freak show elected leader still eschews mask wearing really winning round,fake
4727,2694, joe biden said president trump told american drinking bleach could help combat coronavirus mostly false trump explicitly recommend ingesting disinfectant like bleach phillyinquirer,fake
4728,1544, pib india average daily test conducted week wise india set record test conducted per day,real
4729,3293, mohfw india india scale new height testing lakh test conducted last hour,real
4730,563, tweettruth2me get sitting foot away people without mask problem cdc tell next week covid airborne mile,fake
4731,4036, woman holding child hand succumbed novel coronavirus italy,fake
4732,246, middle global pandemic trump administration still working gut affordable care act rip health care away million morally reprehensible need drop lawsuit immediately,fake
4733,1142, tomdoubting emsops gram247 lastplace champ rjocore99 claire131313 lor blueeyes vincegottalotta triadaxiom 213neverland abigail61972496 vilvnv shartaldtrump lib grampazachary thechemo7582 badams820 voiceofreasonnw osage robfrommo newsjunky2 stowbill bdemocratsfor archluminous dfalsept d1017baby numbersmean dementedminx chieflizwarren dcooty hairsammys csuwildcat riggletown faylonlinda mollysmommy1212 realeftypickit minnesotaexpat karen kong cubancafecito nitramland jackrog34828783 sasquatchsmokey fueldog1 alan03269624 arthurcasey514 dadsbreak liamkingman tina67757191 swampfox214 dee easley fauci knew since 2005 chloroquine hydroxychloroquine effective coronavirus study agency published 2005 chloroquine potent inhibitor sars coronavirus infection spread,fake
4734,1533, yatezy84 munchbunch87 ellie well consider bio engineered virus flu virus flu would poleaxed around two week able get bed powerful bad flu test positive covid material suggests false positive,fake
4735,831, kiwibardy kia brandon sorry frustrating experience development team working address compatibility issue please call ministry 0800 800 606 email query feedback tracingapp feedback health govt,real
4736,1964, need ensure every person need coronavirus test get one test free period,fake
4737,1670, maduro supported use herbal infusion cure covid,fake
4738,793, case 2020 moreover goi fast tracked approval testing kit clinical trial vaccine amp medicine meanwhile people contribute towards controlling,real
4739,3652, adunnii false test kit government nigeria received used molecular laboratory distributed ncdc six testing laboratory nigeria chikwe,real
4740,5423, percentage certified death related still epidemic threshold similar observed peak flu season learn,real
4741,3716, latest cdc show people highest rate covid hospitalization protect people risk serious illness taking recommended action slow spread learn help,real
4742,1593, california finally provided update unclear total test count includes pending large number tests—second new york—and presumably includes commercial test provider,real
4743,1708, update minhealthnz three new case covid report managed isolation new zealand today number active case new zealand day since last case covid acquired locally unknown source,real
4744,5473, november 2019 job listing quarantine advisor center disease control prevention prove government knew covid would hit united state,fake
4745,5693, 664 new case lagos 224 fct 105 edo ondo kaduna imo osun plateau oyo ogun river delta adamawa enugu nassarawa gombe abia ekiti 31987 confirmed 13103 discharged 724 death,real
4746,2090, say nancy pelosi caught trying include abortion funding bill combat coronavirus,fake
4747,1254, india tracker august 2020 ➡️confirmed case 3621245 ➡️recovered 2774801 ➡️active case 781975 ➡️deaths 64469 via mohfw india,real
4748,4461, andhra pradesh chief minister jagan reddy claimed paracetamol medication coronavirus,fake
4749,1978, coronavirus case totally harmless,fake
4750,2389, update minhealthnz ​⁣today one new case covid report managed isolation facility new zealand day since last case covid acquired locally unknown source total number active case,real
4751,5708, latest local lockdown announcement mean million people britain face extra restriction click check local restriction area,real
4752,3252, said state like maryland begun separate confirmed probable death method reporting look like best path forward allow comprehensive accounting,real
4753,5756, people linked auckland community cluster remain auckland quarantine facility includes people tested positive well number household member,real
4754,3211, covid number better almost country,fake
4755,863, video show doctor nurse turning back health ministry spain arrives hospital,fake
4756,1849, video show new hospital coronavirus patient china,fake
4757,2806, ✅india recovery rate improves august 2020 📍steady improvement india covid recovery rate since initiation march 2020 icmrdelhi via mohfw india,real
4758,186, claim stated india top business conglomerate tata group chairman ratan tata said time think profit think survival,fake
4759,618, steep rise india conduct test total case recorded state maharashtra karnataka,real
4760,4860, vaccine ready minority friendly,fake
4761,4625, today number reported newly reported case one lowest since march reminder falling national number largely driven slowing outbreak metro area situation consistent across country,real
4762,285, daily update published state reported 727k test 39k case 475 death hospitalization lowest level since june,real
4763,332, know delay travel check common situation talk healthcare provider unsure whether apply travel companion,real
4764,2097, consuming alcohol beverage vodka reduce risk covid infection,fake
4765,1094, local woman informs kid mother day going ahead despite coronavirus,fake
4766,1316, hand sanitizers toxic use safely via webmd,real
4767,4732, message asking people get home tonight 10pm next day 5am government made arrangement spray medicine air order kill novel coronavirus,fake
4768,3235, cristiano ronaldo transform hotel portugal hospital help fight coronavirus communicated pay worker doctor free,fake
4769,2434, peak new york april state hit 595 case per million arizona 580 louisiana 568 approached number today,real
4770,2941, claim facemasks restrict breathing cause hypoxia,fake
4771,1433, nsci badminton court keeping eye night life still,fake
4772,3373, data show brazilian state mina gerais fewer covid death ceará even though adopted isolation measure,fake
4773,1281, daily update published tracked million test 420k yesterday detail see,real
4774,3517, yesterday laboratory completed 2307 test brings total number test completed date 453923,real
4775,1225, drharshvardhan 👉for 6th consecutive day number new confirmed case lower new reco…,real
4776,2290, indiantelecommunication department offering free internet service lockdown work home,fake
4777,1297, india vaccine clinical trial underway oxford university astrazeneca vaccine collaboration serum institute india sii undergoing phase iii clinical trial britain brazil south africa amp india remaining two indigenous,real
4778,1619, video show president donald trump saying covid democrat new hoax,fake
4779,2884, india test highest single day sample lakh cumulative test cross crore,real
4780,371, video migrant overcrowded train mumbai west bengal may 2020 amid covid social distancing restrictictions,fake
4781,3290, news man regret signing dating site username covid,fake
4782,1858, india recovery witnessed steep exponential rise 50000 may lakh sept high level 70000 recovery reported every day recovery nearly time active case total case,real
4783,2125, several state seeing outbreak meat poultry processing facility employee facility fill critical essential role read cdc affected state learned responding outbreak cdcmmwr,real
4784,910, 190 people guest hotel people entered 16th june 13th departed 179 contacted referred testing 156 negative result yesterday people followed,real
4785,5234, nba drug testing groupie bubble,fake
4786,438, pre print ➡️early non pharmaceutical intervention npis save life severe morbidity amp mortality ➡️phylogenomics give insight virus introduced amp long sars cov circulates npis 👇read full paper,real
4787,4736, unmasked chinese intelligence officer reveals truth china developed use end hong kong protest backfired true world must come together end,fake
4788,2452, daily update published state reported 681k test 45k case 1416 death,real
4789,4848, might happen become long term unemployed due previous experience show work fair call say reduces chance finding work,fake
4790,92, fact checked range statement second night highlight dealing coronavirus case number position,fake
4791,1311, coronavirus found prince hotel mehdipatnam one worker inside virus tested positive food cooked also taken sample testing reported positive covid virus,fake
4792,882, breaking scientist say growing evidence coronavirus cured viennetta,fake
4793,4090, complex change reporting state missouri doublechecking number standby,real
4794,1300, hydroxychloroquineis founded 100 inkalonji seedso take kalonji seed honey mix hot water take bfast prevent attacked fromcovid corona virus please guy share information friend family,fake
4795,2971, claimed israeli discovered vaccine coronavirus death,fake
4796,583, putin enters meeting ministry wearing full yellow suit used quarantine doctor protect catching covid,fake
4797,762, latest update ministry health today reporting two new case covid made one confirmed case one probable case case linked margaret hospital rest home auckland,real
4798,5674, yesterday laboratory completed 1641 covid test brings total number test completed date 416924,real
4799,1586, donald trump would receive million three hotel closed four day republican bill hell right,fake
4800,2239, honourable minister fmohnigeria announced 3rd case nigeria case nigerian returned lagos amp developed symptom day self isolation clinically stable amp treated infectious disease hospital lagos,real
4801,26, elon musck new baby get job kid,fake
4802,203, florida number today include large number backlogged test state said,real
4803,547, hhsgov panic attack share symptom visit learn spot differe…,real
4804,5891, total number test completed date 230718 2570 lab test processed​ include review pandemic response,real
4805,637, host attend gathering event close contact others may exposed feel sick stay home call healthcare provider inform close contact,real
4806,3657, trump declares war coronavirus venezuela,fake
4807,4190, new coronavirus exposed temperature killed live hot region also drinking hot water sun exposure trick staying away ice cream cold food advised,fake
4808,406, pib india study show patient use remdesivir reduces oxygen demand however manufacturer,real
4809,6133, ginger miracle cure coronavirus,fake
4810,1061, hundred doctor start residency time leaving covid front line understaffed,real
4811,2055, 200 coronavirus relief check year advance next tax return next year automatically going owe 200 come tax season,fake
4812,3092, india register yet another single day record 45000 new infection taking country confirmed case tally lakh official residence tamil nadu governor security fire service personnel test positive covid,fake
4813,3279, people knew coronavirus year information hidden ordinary people authority waited right time launch virus,fake
4814,5230, prime minister ana brnabic claimed number respirator state secret country,fake
4815,3001, child get virus going hospital alone van people know people know home without time need,fake
4816,908, thank dialysis staff protecting vulnerable patient cdc new training webinars help prevent spread facility,real
4817,990, nigeria grow country gap politician ordinary man breached happen politician earn salary receive allowance proportional certificate,fake
4818,1649, advise wear surgical mask reverse make fully effective,fake
4819,666, daily update published state reported million test 44k case 737 death first time seen million test reported,real
4820,3010, average daily test registered time expansion third week july 326971 first week september 1046470,real
4821,5170, file misinformation bill gate coronavirus vaccine,fake
4822,3574, first half 2020 coordinated logistics amp shipped 😷more surgical mask 🧤more glove 🧰more diagnostic kit 🥼more 200k gown 🛡️more 100k face shield 135 country across the🌍🌎🌏,real
4823,1528, change minimal impact whose unit switched unique ppl encounter whose unit switched unique ppl specimen drove increase rise due inclusion repeat testing unique ppl count capture,real
4824,1826, say vatican confirmed pope francis two aide tested positive coronavirus,fake
4825,602, mama said add lime bobby boucher say coronavirus,fake
4826,869, larger outbreak entire building closed hour thorough disinfection staff work home till building adequately disinfected declared fit occupation,real
4827,4630, people muslim country believe drinking camel urine cure ailment,fake
4828,1885, audio explains people symptom covid advice citizen rush test covid even symptom india lesser test kit,fake
4829,195, nine people hospital auckland city three north shore icu rest middlemore icu considered critical understand difficult time family wishing full speedy recovery,real
4830,4939, india continues scale new height covid test lakh test conducted last hour,real
4831,135, alternative medicine practitioner guide coronavirus,fake
4832,4617, muslim man beaten infecting fruit saliva,fake
4833,654, keeping current guideline update covid tell confidential survey name email required,real
4834,6136, 340 new case kaduna fct plateau lagos delta gombe adamawa edo katsina akwa ibom ekiti river ondo ebonyi cross river ogun sokoto imo nasarawa 51304 confirmed 37885 discharged 996 death,real
4835,2423, cdcemergency slow spread wearing cloth face covering public space keeping least foot of…,real
4836,2847, whatsapp message claim italian government sent branch carabinieri close department charge plamsa related therapy mantua hospital cure covid hour government would done order obtain bill gate vaccine,fake
4837,2256, imtherealdmac lowerthetemp place late others may help quite lot problem lack testing mean sure place gon pretty clear day outcome data alexismadrigal,real
4838,4931, update minhealthnz one new case covid report managed isolation new zealand today seven people previously reported covid considered recovered bringing number active case new zealand,real
4839,2821, pandemic opportunity stay positive stay live,fake
4840,377, image covid infected indonesian doctor hadio ali watching daughter distance bid final goodbye image said posted wife,fake
4841,287, based currently know transmission primarily occurs people showing symptom also happen just…,real
4842,2908, sadly four people hospital covid three stable isolation ward one middlemore two north shore hospital fourth person waikato hospital icu,real
4843,3051, update minhealthnz today new case covid report new zealand day since last case covid acquired locally unknown source total number active case new zealand remains,real
4844,546, help slow spread covid selecting many choice avoid mask made material make hard breathe allow particle escape intended healthcare worker learn,real
4845,131, followlasg rapid response team working nfeltp strengthen community testing lgas team provides support newly reactivated lga walk testing site increased testing capacity access awareness grassroot level,real
4846,2174, coronavirus test government must pas minister urged prioritise testing school,real
4847,5536, people italy thrown money road outside saying money useless save death,fake
4848,482, important reminder story different different region country outside case really declining,real
4849,5923, image nurse yangon specialist hospital shaving head precautionary measure covid,fake
4850,1236, cdcdirector key feature outbreak spread even symptom feel sick quite contag…,real
4851,1021, railway cancelled lakh ticket example mine ticketdebit amount 1013refund amount 990deduction amount rs3900000 700 000 scam,fake
4852,282, local badass wash hand second,fake
4853,3475, schoolkids guide using coronavirus take absolute piss,fake
4854,4091, introvert everywhere secretly rejoice coronavirus excuse isolate,fake
4855,368, bank america said fund program assist people community color affected covid area focus include health job training skill building retraining small business support housing assistance,fake
4856,2753, july 2020 17pm total 2383664 people tested,real
4857,852, spanish medic warned unless briton follow new lockdown rule wear mask could costly,real
4858,83, covidnewsbymib icmrdelhi scale covid testing capacity lakh test per day country tota…,real
4859,6413, amitabh bachchan visited haji ali dargah recovering covid,fake
4860,2289, sabrina bia3 tomfitton therock joebiden kamalaharris ebola virus zika virus tuberculosis hepatitis outbreak contagious deadly covid democrat shut country action unconstitutional potus stop traveler china soon find decease protect,fake
4861,6299, indian doctor gone collect coronavirus sample uttar pradesh stoned death,fake
4862,3771, harvard professor arrested tie creating coronavirus leaking,fake
4863,1629, india case per million population amongst lowest world stand 3573 india 3704 world secretary mohfw india icmrdelhi,real
4864,4921, said vegetarian affected covid covid need animal fain order tosurvive,fake
4865,1795, georgia also reported record high case almost 2000 day average case nearly tripled since late may hospitalization also gone right back falling may june,real
4866,3720, vaccine cure covid ready,fake
4867,1901, cdcdirector increase use face mask public across globe slow spread participating,real
4868,4297, facebook post shared hundred time claim president donald trump approved million fund madagascar mass produce herbal remedy touted island president cure covid,fake
4869,1284, great idea mass steam inhalation pmoindia rashtrapatibhvn narendramodi vijayrupanibjp amitshah,fake
4870,2731, final miq case wellington man arrived august united state tested positive routine testing around day stay miq,real
4871,1845, video clip show hanging body mother child committed suicide gujarat food current covid lockdown,fake
4872,3412, helpless people tablighis poor hindu stranded due lockdown chanel discussed,fake
4873,300, bollywood actress aishwarya rai host coronavirus telethon auction mumbai,fake
4874,5608, locked 4pm update tallied 1700 new case 778 cumulatively last tuesday dataset complex make sure use responsibly need know,real
4875,321, state mixed antibody test result thought viral test result statistic antibody test seem relatively small still significant percentage overall test completed know state done,real
4876,6357, progress immunization coverage stalling hit diphtheria tetanus pertussis dtp3 measle…,real
4877,3982, india set new record 664949 test last hour pmoindia drharshvardhan ashwinikchoubey pib india ddnewslive airnewsalerts icmrdelhi mygovindia covidnewsbymib covidindiaseva,real
4878,518, today 2pm log coca facebook profile call coca call topic update optimization strategy healthcare personal protective equipment ppe learn event,real
4879,2952, decline vaccination due disruption delivery uptake immunization service caused pandem…,real
4880,3078, new publication sciencemagazine evolution amp epidemic spread sars cov brazil ➡️76 virus strain europe ➡️interventions reduced number 1–1 ➡️r insufficient control transmission uniofoxford usponline imperialcollege,real
4881,1457, 553 new case lagos 378 fct delta edo river ogun kaduna kano borno katsina jigawa oyo yobe plateau osun 9855 case discharged 2856 death 273,real
4882,6204, nearly total active casesare nine affected state maharashtra karnataka andhra pradesh contribute total active case detail,real
4883,6354, dhs report china hid virus severity hoard supply,fake
4884,259, french astrologer nostradamus predicted 1551 would outbreak coronavirus china 2020,fake
4885,1365, trump say stopped covid testing right case pant fire khnews,fake
4886,3857, state account total active case country,real
4887,300, percent positive critically important covid metric flipping fraction help communicate persuasively juledurg jessicamalaty twang0518 explain test per positive valuable metric,real
4888,369, picture people stranded hospital bed claimed italian coping pressure covid case india learn italy mistake step house day lockdown,fake
4889,2450, india tested 35902137 far 609917 test conducted last hour india resolved drive increase testing capacity detail mohfw india icmrdelhi drharshvardhan,real
4890,1968, general however testing situation united state appears deteriorating infection grow report colleague theatlantic,real
4891,4714, photo claiming sars cov old virus known since 2003,fake
4892,3381, 6th april 238 confirmed case discharged death breakdown case state lagos 120 fct osun oyo edo bauchi akwa ibom kaduna ogun enugu ekiti river benue ondo kwara,real
4893,1138, 16000 worker meat poultry processing facility state infected april may learn infection among worker meat poultry processing facility step facility take slow spread,real
4894,212, daily update published tracked million test 306k yesterday note track test state report detail see,real
4895,5431, daily update published state reported 591k completed test today nation ever hit 500k test day june surpassed number past day detail see,real
4896,6051, c4etech thatamartya thing dehradun recover mix betadine glass water gargle inhibits spread virus throat lung take immunity tablet like coronil keep system strong god bless ash,fake
4897,6263, fifty day strict lockdown followed day measure eased could effective strategy reducing covid death ensuring level economic protection scientist claim,real
4898,1350, lack coronavirus testing national disgrace,fake
4899,348, herman cain one time republican presidential candidate died colon cancer covid,fake
4900,5767, taken together three parameter change result reduced projected covid hospitalization significant change projected death,real
4901,5501, death unfortunately bounced back last tuesday highest death total day far 2299 849 day day 373 compared week ago anyone hoping see today data,real
4902,456, quote doctor alberto zangrillo saying covid consequence immigration,fake
4903,5537, text claim half member ruling party north macedonia sdsm became infected covid getting vice president party muhamed zekiri party becoming new covid cluster,fake
4904,1030, see article claiming early vaccine trial participant died turn alive well fact checker found believe misinfo read coronacheck instead,fake
4905,5499, talkradio danwootton colloidal silver killer covid many ill used year look hear medium big pharma patent around 1000 year look buy expensive carry spray time,fake
4906,3197, brazilian army built 2000 hospital bed hour,fake
4907,5485, hundred sampoerna cigarette factory worker covid,fake
4908,3909, nih investigates usefulness blood thinner covid treatment,real
4909,3418, another place reported number likely lower reality continues reporting problem including dashboard trouble prevented compiling complete update today,real
4910,5507, scientist united state discovered coronavirus cure work 100 percent,fake
4911,226, joe diffie death labeled covid death,fake
4912,4100, david icke claim poison cell bill gate plan control population invisible ink,fake
4913,1549, ovid latin sheep covid start also mean see ancient language known number surrender ancient time draw conclusion covid see sheep surrender,fake
4914,3377, breaking loss taste added list coronavirus symptom government advises self isolation anyone recently enjoyed episode brown boy,fake
4915,6389, may spread even symptom health department tell exposed part info share health department confidential learn contact tracing,real
4916,3999, mass vaccination covid senegal started yesterday first child received died spot,fake
4917,366, practice social distancing putting space others continue practice healthy habit like washing hand least second staying home sick help slow spread learn,real
4918,4870, read three story want lockdown say second wave coming number amal clooney quits envoy role plan break international law,real
4919,1674, welcome alert level stayed home played safe amp flattened curve notice changed name focus shift recovery united covid time unite recovery well done aotearoa,real
4920,2831, high level recovery reported various state total recovered case pooled state contributing total active case,real
4921,5762, people died knowing hillary coronavirus,fake
4922,2234, photo making round social medium claim show people died coronavirus italy,fake
4923,1835, achieve reopen metric ready reopen necessarily complicated ultimately case case decision includes factor ppe availability ability trace positive case much much,real
4924,3665, india conduct record high lakh test single day week wise average daily test saw sharp increase around lakh first week july lakh current week,real
4925,3871, neem leaf powder cure corona within hour please share video allah blessed corona vaccine,fake
4926,1701, news suspended coronavirus,fake
4927,453, coronavirus new local lockdown measure part north west midland west yorkshire,real
4928,2905, ever investigate corona virus originated wet market wuhan institute virology forgotten,fake
4929,411, high level testing sustained period time widespread area enable diagnose case early facilitate seamless isolation hospitalisation eventually lead low mortality rate,real
4930,3173, latest update ministry health new case covid report new zealand 12th consecutive day new case total number confirmed case remains 1154 number recovered case unchanged 1481,real
