,id,tweet,label
5483,5097, old drug new trick fish tank additive may treat coronavirus,fake
5484,440, the nation passed 10000 death today new york stand 4758 death new jersey passed 1000 state have lost more than 100 people covid,real
5485,347, the center for disease control and prevention applied for illegal patent related the virus that cause sars,fake
5486,871, balancing health and liberty during pandemic requires being more sensible and compromising,real
5487,1448, people should ignore guideline wear mask especially since the government doe advise mask wearing for tuberulosis,fake
5488,3537, mean old man loses his voice yelling covid detourers get off his grass,fake
5489,742, 26th march there are confirmed case discharged death for breakdown case state real time please see currently lagos fct ogun ekiti oyo edo bauchi osun river,real
5490,125, social gathering more than six people will banned across england wale and scotland from tomorrow but what are the new rule what happens you break them and how they differ across the nation,real
5491,623, amp down over the next day available evidence doe not indicate any increase risk transmission from case discharged based revised discharge criterion which also specifies that such case will advised isolate themselves home,real
5492,2221, the government should hold off introducing restriction until mid winter there often significant rise death january professor carl heneghan the cebmoxford told sky news get the latest update,real
5493,5900, testing status update icmrdelhi stated that 062454254 sample tested september 2020 0881911 sample tested september 2020,real
5494,1806, itly they could control the virus the people italy saying goodbye the worldoutside the majid milan this really heart breaking stand with italy,fake
5495,1493, dbaerwald1 pommylee scclemons the latter see trvrb best guesstimate total case range 10k 40k,real
5496,5133, doctor say coronavirus doe kill cause the common cold,fake
5497,6071, declaration the director the center for coordination health alert and emergency spain about test covid for health personnel,fake
5498,6247, death toll wuhan due coronavirus reach 10000 people,fake
5499,2891, india recovery rate amongst the patient further improved this figure demonstrating continuous progress the number recovered case overtaken the active case more than lakh,real
5500,4151, man hand are the cleanest southeast asia,fake
5501,1179, covid barely kill anyone say man who would probably pretty annoyed killed him,fake
5502,192, four new case have been confirmed nigeria are lagos state and fct two these case are returning traveller 00pm the 23rd march there are confirmed case nigeria have been discharged with death recorded,real
5503,3098, voice recording whatsapp claim there will 900 death day the peak the new coronavirus outbreak one third will child with underlying health condition ambulance sent people struggling breathe and all ice rink are now being used mor,fake
5504,749, viral message showing roadmap ease restriction during covid from india,fake
5505,6066, who claimed that asymptomatic patient not spread covid,fake
5506,4644, drharshvardhan 👉in landmark global achievement india overtaken amp become the top country term of…,real
5507,3817, higher income economy have now joined the covax facility global initiative bringing together government and manufacturer ensure eventual vaccine reach those greatest need whoever they are and wherever they live,real
5508,1177, video show pig being buried china due the coronavirus outbreak,fake
5509,4224, tamil nadu govt ordered open tasmac bar,fake
5510,80, hand dryer are not effective killing coronavirus are not always true they can misleading false satire believe everything you see verify before sharing and become and make your signature,fake
5511,5104, many country essential service for nutrition and immunization have been disrupted and million child have missed out month schooling drtedros,real
5512,2531, the latest cdc report show that the percentage people testing positive nationally for continues increase particularly the southeast southwest coast and south central part the country learn more,real
5513,3948, 8th april there are 276 confirmed case discharged death for more info lagos 145 fct osun oyo edo bauchi akwa ibom kaduna ogun enugu ekiti river benue ondo kwara delta katsina,real
5514,614, india recorded 507 fatality the biggest record far single day this take the country total number death 17400 unlock begin today the resumption domestic flight and passenger train service extended,fake
5515,1010, together have kept covid out for 102 day longer than any other country can all that again you auckland please stay home with your bubble take care got this new zealand,real
5516,1220, study recovered covid patient find that take average day from when covid symptom first appear for the patient test negative pcr test older age and more severe symptom are associated with longer viral clearance time read more,real
5517,3877, video muslim leader being accidentally shot dead during celebratory firing after recovered from covid pakistan,fake
5518,2013, among pregnant woman hospitalized for treatment required intensive care and one pregnant woman died from covid new report 105 pregnant woman cdcmmwr find find out more,real
5519,3735, over 10000 healthcare worker have been trained amp additional personal protective equipment been distributed all state despite challenge remain committed establishing solid supply chain ensure they can work safely amp are properly equipped mbuhari,real
5520,4854, god coronavirus,fake
5521,1214, our daily update published state reported 749k test 44k case and 1129 death virginia did not publish new data time for today update,real
5522,5198, would press event may would never asked about coronavirus,fake
5523,3461, one case previously reported gombe state now recorded borno state case therefore the total number case borno and gombe,real
5524,5325, mask absolutely protect against the spread covid another study find,real
5525,1883, nearly the total case are being contributed five state viz maharashtra andhra pradesh tamil nadu karnataka and uttar pradesh,real
5526,1256, nick forbes the leader newcastle city council say people meeting city centre late night challenge preventing the spread saying after few drink that mean social distancing out the window,real
5527,910, there lot more learned about covid but found evidence that harmless for the people touch trump falsely claimed,fake
5528,3816, taking flu shot cause false positive result covid test,fake
5529,12, the nba poised restart this month march reported how the utah jazz got coronavirus test matter hour time when testing sluggish,fake
5530,2076, saline water kill the new coronavirus,fake
5531,6209, surgeon general there are thing can all protect ourselves amp those around stay least away from others we…,real
5532,1412, say news story referencing 322 and covid are proof case are being synchronized,fake
5533,5943, sadly today there are four people hospital with covid one each auckland city and north shore hospital and two middlemore all are isolation ward there are case icu,real
5534,1229, chief minister issued new curfew timing from tomorrow shop timing will morning 00pm,fake
5535,284, people saw this they would stay home horrible,fake
5536,5294, reliance jio one the biggest telecom network india providing internet for free during the coronavirus pandemic,fake
5537,290, yesterday our laboratory completed 824 test bringing the total completed date 311121 lower testing volume are regularly observed over weekend anyone with symptom that could covid should call healthline their about getting test which free,real
5538,749, secazar hhsgov providing 225 million for testing rural community further expanding testing capacity crucial…,real
5539,3234, trump said new zealand had big surge the day reported nine new covid case don want that said despite ten thousand new daily case the trump claim about big surge rated false,fake
5540,728, not trying sensationalize but begum got infected did the driver imran uncle did not get infected,fake
5541,4211, news anti vaxxers close deciding which medical condition they will pretend are caused coronavirus vaccine,fake
5542,187, have one the lowest mortality rate the world from covid,fake
5543,5129, metformin may lower risk for fatal covid,real
5544,1801, 000 people died covid france,fake
5545,748, image been shared thousand time multiple post facebook alongside claim that show medicine created scientist that can cure the novel coronavirus,fake
5546,4531, thank god new covid cluster mostly affecting low paid worker direct provision amp travelling community,fake
5547,1707, our daily update published now tracked million test 167k from yesterday the 2nd largest single day total note that can only track test that state report and not all state report all test for detail see,real
5548,1577, you think you may have most people who get sick can take care themselves home you need see doctor call ahead before going their office take precaution protect yourself and others around you see more,real
5549,3035, viral video suggesting self check for covid holding your breath,fake
5550,2662, say the vatican report that pope francis tested negative for the coronavirus before second test came back positive,fake
5551,3622, 603 new case lagos 135 edo fct river delta ogun kaduna plateau osun ondo enugu oyo borno niger nasarawa kebbi kano sokoto abia 28167 confirmed 11462 discharged 634 death,real
5552,1422, this video show dead coronavirus victim amassed the bergamo brescia hospital,fake
5553,144, viral video show group doctor airing unproven conspiracy theory about the coronavirus one the most inaccurate claim come from stella immanuel who track record making bizarre medical claim such believing alien dna,fake
5554,3258, when this project began did not know still doing this april now expect doing for many more months—and are putting together the technical and organizational resource huge thanks our many volunteer and our institutional home theatlantic,real
5555,3091, president donald trump tweeted ordered the treasury secretary send check american first however will through your social medium history from the last year and search for any post with would think offending you with check not your president,fake
5556,6094, say military humvee labeled covid quarantine team interstate 696 michigan,fake
5557,4409, our daily update published state reported 739k test and 56k case well 1326 death this week hope see data that marred outage and reporting problem,real
5558,1765, video been viewed thousand time facebook post alongside claim show sri lankan doctor who invented rapid test kit for the novel coronavirus which cause the disease covid,fake
5559,2412, collaboration with partner have expanded our testing capacity the lab strategic group for set target test two million people month our goal remains reduce transmission amp urge the public avoid unessential travel chikwe,real
5560,771, new case have been confirmed nigeria fct lagos the were detected vessel are returning traveller into nigeria amp close contact confirmed case 26th march there are confirmed case discharged death,real
5561,1028, joe biden repeatedly said the first person call for invoking the defense production act response the coronavirus looked the timeline,fake
5562,1051, india comprehensive and calibrated action within the umbrella strategy test track treat have resulted low mortality rate sustained effort through early diagnosis amp timely and effective treatment continue steadily push the cfr down,real
5563,769, cdc join force with mosquito joe for targeted virus control,fake
5564,4102, covid transmitted through fruit and vegetable hong kong,fake
5565,2819, 📚there camel library ethiopia that reached more than 000 child forced out education for all 🇪🇹🐫,fake
5566,5695, cdc during the pandemic must continue maintain essential public health service like prevention amp control cd…,real
5567,2761, are working protect and heal from let support our hero let,real
5568,1083, 📍mha issue new guideline open more activity outside containment zone ✅strict enforcement containment zone till 30th september 2020 detail,real
5569,3058, standby got little bug squash the daily number,real
5570,6411, nigerian are burning chinese store,fake
5571,4929, testing status update icmrdelhi stated that 42307914 sample tested upto august 2020 846278 sample tested august 2020,real
5572,641, multiple allegation the bill drafted turkish congress named 6666,fake
5573,413, the honourable minister fmohnigeria announced second confirmed case nigeria this second case contact the index case ogun state the new case been isolation and tested part our strategy test all contact the index case,real
5574,5505, who issued guideline how implement lockdown the country per those guideline after april lockdown india will relaxed for day and will imposed,fake
5575,2641, sitting link between two train bogy traveling very dangerous manner migrant worker are facing greater difficulty than anyone with the announced prevent the spread the mind wandering govt should take instant measure,fake
5576,4871, cdcemergency natural experience many emotion during getting help can assist you finding way cope with these…,real
5577,3892, video been viewed hundred thousand time multiple facebook post which claim show two italian doctor who contracted novel coronavirus which cause the disease covid while treating patient,fake
5578,455, violating lock down common for politician ashamed them during pandemic gujarati 2nd worst flying flame force him under dma 2005 vijayrupanibjp pmoindia hmoindia deepaltrevedie,fake
5579,6196, love this from nealkhosla safe very unsafe increasing covid death more why physician should understand probability and risk reward and kill people have long argued the hippocratic oath mathematically wrong,fake
5580,5479, walmart kroger amazon target and costco had reported case coronavirus the news,fake
5581,2462, today the first day which two state reported more than 10k case,real
5582,6169, river oklahoma are full catfish carrying the virus,fake
5583,4838, chaddystacksdfs karluskap big deal just picture recently taken wuhan china the birth place covid,fake
5584,145, schoolchildren and their parent could prioritised for coronavirus test after hospital and care home the government deal with real challenge the system cabinet minister told sky news,real
5585,1917, 790 new case delta 166 lagos 120 enugu fct edo ogun kano kaduna ondo river bayelsa katsina imo kwara oyo abia benue gombe yobe bauchi kebbi 26484 confirmed 10152 discharged 603 death,real
5586,832, alarming text message signed claire magne friend nurse,fake
5587,713, coronavirus bolton see another sharp rise infection with 192 new case per 100000 people,real
5588,709, cdcdirector cdcgov leveraging all available surveillance system monitor and protect risk population are work…,real
5589,1690, today the honourable minister fmohnigeria convened live press briefing update nigerian the ongoing response the covid19 outbreak nigeria 26th march 2020 there have been case recorded nigeria have been discharged with death,real
5590,1392, some big new number came since our 4pm update thanks nygovcuomo now have total tested for new york 2314 with 328 positive washington also updated they tested 4807 people 426 positive,real
5591,5583, heymanitshayden noahpinion are trying spin the operation track more those missing number down also lot work alexismadrigal,real
5592,3576, there are currently 5246 people managed isolation and quarantine our current effective capacity 7077 this give excess capacity 1831 over the next week are projecting 3051 arrival and 2473 departure from our facility,real
5593,6252, covid update today there are new confirmed case covid report one these imported case detected managed isolation facility two are community case,real
5594,4869, three the people who have tested positive are employee americold the workplace one the previously reported case another case are family these employee americold site wellington and auckland airport have been closed,real
5595,3983, say the nih year ago published study chloroquine effective against covid,fake
5596,1382, now donald trump announced that roche medical company will launch the vaccine next sunday and million dos are ready for the end the play,fake
5597,3462, fruit vendor spitting spread coronavirus viral,fake
5598,472, tree777hugs qclues paulamjohns lucky for you grapefruit doesn make quinine hydtoxychloroquine different chemical you not getting any both are somewhat effective anti malarial treatment but have side effect they have effect sars cov virus that cause covid,fake
5599,4853, india case per million population amongst the lowest the world which stand 2792 for india and 3359 for the world secretary mohfw india icmrdelhi,real
5600,5231, there are sterilization agent the covid vax which can cause sterility not only the patient but also the sexual partner people who have taken the shot,fake
5601,695, 409 new case lagos 201 fct delta edo nasarawa borno kaduna bauchi river enugu kano ogun ondo bayelsa kebbi plateau total 13873 confirmed case 4351 discharged 382 death,real
5602,3612, our daily update published state reported 680k test 35k case and 1031 death,real
5603,2088, president barack obama signed the medical appliance tax bill that forced company outsource manufacturing mask gown glove and ventilaors sic china europe and russia avoid the tax,fake
5604,5579, our total number confirmed case covid now 1447 which the number report the world health organization,real
5605,5450, india total recovery cross lakh compared globally india one the lowest case per million 1469 against the global average 2425,real
5606,1410, hselive know another answer vitamin supplementation extensive clinical evidence that sufficient vitamin reduces severity covid hospital protocol for covid france immediately test for and treat vit deficiency chronic vit deficiency ireland why action,fake
5607,5253, spain police official are beating citizen enforce lockdown,fake
5608,5711, temperature humidity could affect transmission rate covid,fake
5609,1227, say president donald trump spawned the wuhan super virus outbreak under code name zyphr,fake
5610,2103, the return higher testing number been driven not just the south and west but also the northeast which still much lower case load the day average high marked for each region,real
5611,525, over lakh 1172179 test were done the last hour with this achievement the cumulative test are more than crore 45509380 detail mohfw india icmrdelhi drharshvardhan,real
5612,2007, summer will kill the coronavirus,fake
5613,5043, look texas though see the rise case outpacing the rise testing hospitalization are also increasing,real
5614,3072, kerala india consumerfed start hour free home delivery for liquor,fake
5615,3684, new case have been reported lagos katsina ogun delta edo kwara oyo fct adamawa 22nd april there are 873 confirmed case reported nigeria discharged 197 death,real
5616,902, corona syrup prevention better than cure turmeric spoon clove lemon with skin skin peeled ginger plus one litre water boil till becomes make the syrup note suggestion from allopathy doctor who got cured from coronavirus within hour,fake
5617,2102, covid cured with hot water and baking soda,fake
5618,6412, the latest update from the ministry health manatū hauora today there are new case covid report new zealand this mean new zealand combined total confirmed and probable case remains 1498 which 1148 are confirmed case covid,real
5619,5258, londoner should expect see more police officer the street the capital helping enforce the new restriction the met police said follow live update,real
5620,3553, brazil president jair bolsonaro test positive for covid brazil confirmed case and over 65k death from the virus,real
5621,2198, covid skin rash website criticised for lack bame example website dedicated sharing image covid related skin rash help doctor and patient identify whether unusual rash might sign coronavirus infection,fake
5622,3887, trump took over country whose military depleted and whose cupboard this front covid were bare the cupboard were bare didn have anything didn have thing,fake
5623,4762, follow live wetherspoons reveals had case pub since reopening,real
5624,1247, mass disinfection people using chemical solution will eradicate covid,fake
5625,4849, two new case have been confirmed nigeria lagos and osun both case are returning traveller nigeria the last day 25th march there are confirmed case nigeria have been discharged with death,real
5626,41, launched the solidarity response fund which far mobilized 225 from more than 563000 individual company amp philanthropy addition mobilized billion from member state amp other generous support country drtedros,real
5627,3282, covid test result that come week more later are useless,real
5628,6265, sadly there are people the hospital with covid today auckland city middlemore north shore waikato and christchurch hospital people are ward and are icu ​we are sending them and their family our aroha,real
5629,1677, man who attended the tablighi jamaat event delhi india spit cop intending spread corona virus,fake
5630,1740, johnbrownstein somehow and are the only safe place the right now,real
5631,2417, only one case remains active there are additional death report there one new zealand receiving hospital level care for covid yesterday our laboratory completed 1262 test bringing the total number test completed date 283525,real
5632,3437, west bengal mamata banerjee extended current lockdown till july contain covid infection the state under delhi government new response plan all house will screened july,fake
5633,3643, one case previously reported lagos state case now reported fct case the total number confirmed case lagos now 764 and 157 fct,real
5634,6095, the epicentre remains the america where more than the world case have been recorded but know from the first two situation that never too late bring the virus under control even there been explosive transmission drtedros,real
5635,4229, new case continued very slowly floating downwards,real
5636,337, aiims indian medical institute team said that toddy medicinal property cure coronavirus,fake
5637,976, nowackyscience ice9 ydeigin for efficient spreading the human population compared other lineage betacoronaviruses,fake
5638,1386, publication that claim that brazilian deputy uncovered the great farce the sick and deceased covid when discovering empty field hospital,fake
5639,24, are delighted that high and upper middle country and economy have now confirmed they will participate the covax facility and the number growing urge those who have not yet joined the 18th september drtedros,real
5640,6100, testing conducted for category people presenting with symptom contact confirmed case resident area moderate high prevalence covid recent returnees learn more about testing amp share,real
5641,5969, empty hospital lot and waiting room are indicative coronavirus hoax,fake
5642,2749, coronavirus number school sending home pupil due covid quadruple week,real
5643,6376, yayitsrob spavis alexismadrigal ultimately there are going way doing this accounting and they will all provide useful information mind alexismadrigal,real
5644,301, new there have been numerous outbreak recent cruise ship voyage cdcdirector extended the previous sail order prevent the spread covid among crew onboard,real
5645,2714, although these metric provide important benchmark consider they are not the end all measure inform whether state able reopen safely case case decision that includes other factor such ppe availability ability trace positive case and more,real
5646,3597, also need nationwide effort validate these test spain learned that test provided bioeasy had very low sensitivity and had return their purchase,real
5647,142, where are they now covid,fake
5648,3788, when using medical mask you are supposed wear the white side out when you are not sick,fake
5649,401, iranian islamic medicine specialist claim camel urine cure coronavirus infection iran arab news,fake
5650,4380, curfew could introduced across london help prevent second wave according public health director,real
5651,2473, italy 232 child have died from covid,fake
5652,2841, india detected more case mar apr 2020 fake misleading claim around the rose most common were communal rumour followed false guideline notification per boomlivein analysis,fake
5653,1086, claim that fox news said that trump tested positive for covid,fake
5654,3567, corona vaccine russia become the first country have completed clinical trial covid19 vaccine after sechenov university said that had concluded study,fake
5655,3588, 452 new case lagos 209 oyo delta ogun fct abia enugu bauchi kaduna ondo osun imo benue borno 21371 confirmed 7338 discharged 533 death,real
5656,2187, different lockdown rule are place across the country with curfew for some and limit household gathering for others click below find out what restriction are place your area,real
5657,1231, coronavirus give your weekend safety briefing,fake
5658,4490, georgian homeopath discussed homeopathic drug with crocodile blood that cure coronavirus,fake
5659,527, scientist ask without trial data how can trust russia vaccine,real
5660,1934, the atheist italian doctor julian urban and his colleague have converted christianity the wake the covid crisis,fake
5661,3102, our daily update published now tracked million test 158k from yesterday which above the april average note that can only track test that state report and not all state report all test see,real
5662,5862, the religious belief some macedonian citizen are being used create panic and misinformation about the new coronavirus citing russian text portraying the beginning worldwide catastrophe,fake
5663,5937, climatekids2 daniel sierra81 yes very careful with doing those quick percentage they are definitely misleading because the state the data alexismadrigal,real
5664,4052, ivankatrump chinese virologist put her life the line delivery the truth the covid lab manufactured biological weapon based the zhoushan bat virus why doesn america want the truth,fake
5665,3353, goi strongly advised state take immediate step facilitate testing the earliest enabling all qualified medical practitioner including private practitioner prescribe test any individual fulfilling the criterion for testing per guideline,real
5666,823, video show president donald trump saying covid democrat new hoax,fake
5667,3526, starting march you travel outside the united state you allowed back the country due high risk the coronavirus,fake
5668,2635, australian scientist referred coronavirus government funded bioweapon,fake
5669,2912, india consistently maintained low amp declining case fatality rate this lowest compared global average and many country the aim achieve national cfr than many state even today have cfr than,real
5670,447, these picture are srinivas bharat biotech taking the first second dos corona vaccine,fake
5671,1592, say italy arrested doctor for intentionally killing over 000 coronavirus patient,fake
5672,500, are victoria recent outbreak related the black life matter protest,fake
5673,237, covid man made virus according the video plandemic,fake
5674,3618, state reported under 300 death today keeping the day average under 600 good news but know death reporting lags—the death see reported here primarily occurred that plateau period,real
5675,1492, india scale another peak single day recovery 87472 active case discharged past hour india been consistently reporting very high level daily recovery 70000 since the past day,real
5676,4220, level indoor and outdoor gathering are limited maximum 100 keep everyone safe level you can begin seeing family and friend again but you must this safely,real
5677,1075, our combined total confirmed and probable case remains 1504 one additional person recovered taking recovery 1456 this represents all confirmed and probable case having recovered from covid there are additional death report,real
5678,4183, the world far invested usd12 trillion keeping economy moving investing the covax facility the fastest way end this pandemic and ensure sustainable economic recovery drtedros,real
5679,1459, there need ensure access controlled medicine such sedative and analgesic for intubation protocol for the treatment patient with more,real
5680,4587, 593 new case plateau 186 lagos 172 fct oyo delta river ondo edo kaduna enugu akwa ibom ogun abia gombe kano osun 50488 confirmed 37304 discharged 985 death,real
5681,4821, you have chronic lung disease asthma you are higher risk for getting seriously ill from learn how you can take step protect yourself and slow the spread,real
5682,3738, this virus cure doctor say hydroxychloroquine not only cure but also prevents covid this virus cure called hydroxychloroquine zinc and zithromax,fake
5683,508, coronavirus rhondda cynon taff into local lockdown amid rise case,real
5684,4401, steam bar india claim prevent covid irs officer share video,fake
5685,554, the french state give more benefit people who were unemployed before the covid than doe for people who are partially unemployed due the coronavirus,fake
5686,2026, cdc assures american that lesson they learning from covid will serve them well next pande�,fake
5687,1918, the latest update from the ministry health for eight day row there have been new case covid report new zealand our total number confirmed case remains 1154 which the number report the world health organization,real
5688,2604, the case covid the disease caused the novel coronavirus not real and planned billionaire bill gate push the use vaccine and microchip implant,fake
5689,4525, covid update there are two new case covid report the first case returnee managed isolation and the second health worker who work auckland quarantine facility,real
5690,1093, restaurant and bar owner have you planned what staff member get sick with cdc offer tip protect the health and safety staff and customer tip here,real
5691,502, former colombian president and current senator álvaro uribe tested positive for covid,fake
5692,841, one confounding data issue right now new york city reporting confirmed and presumptive death but the state not are not however least one state ohio lumping those number together this may get messy the coming day,real
5693,961, marathi newspaper report conspiracy theory coronavirus being bioweapon,fake
5694,4150, now the time for all summon the discipline and the resolve and the spirit togetherness that will carry through the say the fight against covid mean over but add have doubt however that there are great day ahead,real
5695,1999, video show police force beating man roadside during lockdown,fake
5696,3940, experience upheaval adapts cope with the demand coronavirus,real
5697,3737, new update with state data midnight eastern tally show over 4000 test and have conducted the most test and have the most case big gap our testing capacity knowledge,real
5698,793, made twitter list state and public health department the united state follow these account stay current,real
5699,3927, mustard oil can kill any form the virus coronavirus respiratory disease that spread through droplet from the nose when person cough sneeze inhale that virus infected air get infected too using mustard oil will cause the virus stick the wall the nose and then prevents from reaching person lung killing the virus,fake
5700,3339, coronavirus wetherspoons reveals staff have caught covid since pub reopened,real
5701,448, based best available data maine only used their icu headroom this suggests there likely enough capacity absorb wave new covid infection,real
5702,1736, air canada promise 100 bonus aeroplan mile any passenger that get covid,fake
5703,2846, correction ireland cabinet self isolate after health minister reportedly tested for coronavirus,real
5704,1961, the united state over million case covid and over 130 000 people have died yet donald trump continues say will just fade away unbelievable are paying the price for this president incompetence every single day,fake
5705,1145, there are positive coronavirus case nagpur along with three doctor one whom ventilator,fake
5706,116, james gross well they are now reporting quite effectively just they refuse put their number table dashboard for reason that are beyond,real
5707,6135, coronavirus covid mix sars hiv tuberculosis and malaria,fake
5708,5880, our combined total confirmed and probable case remains 1504 the number recovered case unchanged 1481 only one case remains active there are additional death report,real
5709,3138, mother should counselled that the many many benefit for newborn baby and child substantially outweigh the potential risk for infection drtedros,real
5710,5334, however when comparing covid death flu death important make sure the comparison rigorous these two thread explain more,real
5711,5563, unequally affected some racial and ethnic minority group both physically and emotionally take step help protect ourselves and others from covid let make sure take care our too,real
5712,860, covid mean see sheep surrender latin,fake
5713,612, drtedros during the pandemic even more important find innovative solution ensure that access,real
5714,3020, health canada implement new rule that customer can only leave grocery store with much food they can fit their cheek,fake
5715,6160, comparing covid data action the united state and spain can estimate that the saved 43000 life early action save life,real
5716,4475, the score contains simple component for reporting positive reliably only fails for reporting negative sometimes for reporting negative reliably for reporting all commercial test all lab have report all positive,real
5717,1073, president trump asked see the covid death chart realdonaldtrump here you,fake
5718,336, cindy mccain appointed joe biden transition team veteran widow identify biden who deep corrupt tie ccp adversary that launched bioweapon covid19 american soil killing thousand others face down,fake
5719,5894, had ration our supply but good for like breathing through dirty cpap mask,real
5720,163, now moving new phase where many are heading back work and school for the first time while stay healthy and stay safe new zealand,real
5721,4513, another person who tested positive employee finance now this the workplace the first case reported this person been admitted the north shore hospital overnight and now been discharged,real
5722,5272, practice social distancing putting space between yourself and others continue practice healthy habit like washing your hand for least second and staying home you sick help slow the spread learn more,real
5723,5691, mask make you uncomfortable affect your breathing stay home guidance from american lung association chief medical officer,real
5724,1160, believe this data central our mission recording state level data that illuminates the severity the outbreak and the intensity response expect that more and more state will reporting these number soon,real
5725,4557, the virus can overcome drinking hot water every minute avoiding cold drink and ice cream going out the sun kill the virus and with the self diagnostic guideline you hold your breath for second and then you not cough you not choke you not feel any tension the lung you have cystic fibrosis the lung and the situation reversible,fake
5726,806, social medium user claimed ghana did poorly with respect food distribution amid the covid season when compared niger nigeria and rwanda,fake
5727,3822, india maintains high recovery rate total recovery cross lakh recovered patient are more than time the active case,real
5728,139, youth sport organization you resume activity have you planned what player visitor coach get sick with cdc offer tip protect the health and safety staff player and visitor involved youth sport tip here,real
5729,5773, coronavirus minister eye extension insolvency measure,real
5730,4606, scientist not know having antibody the virus that cause can protect someone from getting infected again how long protection may last you test positive continue take preventive measure protect yourself amp others more,real
5731,1121, the latest cdc report show the percentage people testing positive for remains stable nationally but increased region with the south east south central and south west coast region seeing the highest percentage,real
5732,5025, saint patrick back banish covid,fake
5733,6140, our daily update published see slightly lower number than earlier the week probably due the holiday weekend state did not report all and some others had lower number than usual still state reported 52k new case,real
5734,1441, december 2019 italian politician beppe grillo wore protective mask public some people said that did that because the chinese embassy had warned him about coronavirus,fake
5735,1857, the world health organisation warned there real risk second lockdown follow live,real
5736,2300, swintersections hello yes coming have been working and the website will updated soon the advice that you are high risk you should stay home you can alert level you can work from home continue,real
5737,6069, this doesn create significant change the industry nothing ever will,real
5738,2549, brazilian company owner who laid off employee because the pandemic commits suicide,fake
5739,2323, now guideline advisory been issued from government india for distribution case who are under the decision distributing oximeter may therefore vary from state state,real
5740,2093, with new case recorded today there are total 1008 active case mohfw india drharshvardhan drhvoffice upgovt mhfwgoup,real
5741,4591, the underlying cause death the condition that began the chain event that ultimately led the person death one expert said all death that mention covid covid listed the underlying cause death,fake
5742,2110, with more than lakh test last hour india test nearly crore india cross another milestone total recovery surpass million the gap between active and recovered case reach nearly lakh,real
5743,6025, suntan coming along nicely,fake
5744,313, india tracker september 2020 ➡️confirmed case 5487580 ➡️recovered 4396399 ➡️active case 1003299 ➡️deaths 87882 via mohfw india,real
5745,1090, think better data better for everyone informs where government spend money allocate resource and manage crisis resident can make better decision data not panacea but can help nebraska and others plan for the rest this pandemic—and future one,real
5746,1405, according mohfw india guideline preventive measure contain the spread workplace setting there need close entire office building halt work other area the office amp work can resumed after disinfection per laid down protocol,real
5747,2697, scary statisticslink obesity and covid including 113 greater risk hospital admittance,real
5748,2485, there one new zealand receiving hospital level care for covid yesterday our laboratory completed 3020 test bringing the total number test completed date 278872 full update,real
5749,1601, whatsapp message say taht ecuador the cure for the coronavirus already been found thanks the fact that ecuadorian doctor who disobeyed the global law from the world health organization who not autopsy thus they would have discovered that the cause the disease bacterium and remedy antibiotic anti inflammatories and anticoagulant,fake
5750,3711, today another significant cluster that associated with aged residential care facility hamilton closed only cluster remain open yesterday our laboratory completed 4936 test bringing the total completed date 321187,real
5751,6339, the cdc can detain anyone with fever indefinitely vaccination way people could get out detention,fake
5752,4217, the vast majority vaccine early development fail the world need multiple vaccine candidate different type maximize the chance finding winning solution drtedros,real
5753,5635, news article claim ukrainian patient who participated american covid vaccine trial died the test took place the area lugansk ukrainian separatist region,fake
5754,1117, didn have this bad donald trump utterly failed prepare for this pandemic and delayed taking the necessary step safeguard our nation against the near worst case economic scenario are now living,fake
5755,576, while california dying gavin newsom vacationing stevensville,fake
5756,4130, the cdc admits covid positive result mean the individual previously contracted the common cold,fake
5757,5391, news smoker can wait for pub reopen they can spend all night standing outside their own,fake
5758,544, goat ajmer rajasthan were found covid positive,fake
5759,2414, important for the most vulnerable including the elderly amp those with preexisting medical condition advisory for vulnerable group provides useful guidance precaution take protect our loved one download,real
5760,1704, every step the way president trump ignored the expert downplayed the threat covid posed and misled the american people and all paying the price every single day promise you will the opposite,fake
5761,1597, the situation continues highly influenced the regional decline the metro area—while the rest the country show different pattern,real
5762,4780, arizona update catch some reporting backlog common tuesday data effect across many state the day average often more useful watch what clear the state surge swamped local testing capacity this week almost quarter test have come back positive,real
5763,3402, bill blasio the mayor new york city said that would keep school open and infected student found class would take only day clean and open the school,fake
5764,1242, this includes four related the recent case involving health worker the auckland quarantine facility,real
5765,241, first there some change how track pending number that state total and down erratically second tracking more number from state and broaden our grading criterion third making major change the website,real
5766,393, hhsgov find important info from social distancing effective cleaning maintaining your mental health our covid,real
5767,5375, ensure healthy life for your child don miss their scheduled vaccination due ongoing situation while the doctor take extra precaution avoid getting for more detail visit,real
5768,3964, today 2pm log coca facebook profile call coca call topic update and infection prevention and control recommendation learn more about the event,real
5769,251, familiafeeling there daily number you can get any time then there the current number tend run per day the big midday run where then update only run night and the morning,real
5770,4841, pelosi wuhan china day after the impeachment hoax failed,fake
5771,5735, the netflix series secret terrius foretold the pandemic,fake
5772,8, obama call trump coronavirus response chaotic disaster,fake
5773,5199, coronavirus number increase between and,real
5774,1998, yesterday our laboratory processed 4279 test the total number test completed now 267435 the covid tracer app now recorded 422000 registration increase 17000 since yesterday,real
5775,3870, brazil recorded more death the first half 2019 than the first half 2020,fake
5776,6368, arizona the poster child for this problem even the outbreak continues there and hospitalization and death rise the day average for test fallen july,real
5777,2399, there are additional death report yesterday our laboratory processed 7287 test bringing the total number test completed date 190326 full update,real
